student_id,name,institution,degree,graduation_year,cgpa,technical_score,communication_score,behavioral_score,cognitive_score,resume_score,psychometric_behavioral,overall_score,experience_months,projects_count,is_placed,salary_lpa,role,placement_prob
STU0162,Student_3712_162,DTU Delhi,B.Tech AI&ML,2025,6.2,21.9,21.2,58.0,69.9,27.6,60.1,36.8,0,1,0,0.0,Not Placed,39.5
STU0163,Student_5668_163,NSIT Delhi,B.Tech AI&ML,2025,8.6,59.2,45.4,41.3,60.0,59.3,58.3,53.0,18,0,1,6.6,Technical Support,60.6
STU0164,Student_8218_164,SRM Chennai,B.Sc Data Science,2026,8.1,47.0,33.3,28.1,86.3,43.3,67.0,46.0,12,0,1,3.2,QA Engineer,53.1
STU0165,Student_5096_165,IIT Madras,B.Tech AI&ML,2026,9.2,76.2,53.5,22.1,54.0,57.3,60.3,55.6,0,2,1,8.8,Software Engineer,65.5
STU0166,Student_5469_166,SRM Chennai,B.Tech ME,2026,7.6,75.6,51.9,54.1,71.0,36.8,60.3,62.0,12,3,0,0.0,Not Placed,62.1
STU0167,Student_1436_167,VIT Vellore,B.Tech CSE,2026,6.0,77.0,76.9,68.1,66.8,79.5,66.4,73.9,0,1,1,7.7,Data Analyst,71.5
STU0168,Student_2623_168,DTU Delhi,BCA,2025,6.8,59.0,35.4,38.4,72.4,47.2,72.3,51.0,12,2,1,5.8,Junior Developer,51.6
STU0169,Student_8685_169,SRM Chennai,B.Tech CSE,2025,8.6,35.3,20.0,38.0,49.5,25.5,43.7,33.9,6,1,1,2.5,Junior Developer,39.7
STU0170,Student_5720_170,IIT Kanpur,B.Sc Data Science,2025,8.1,80.2,47.5,20.0,61.8,68.8,59.0,57.7,0,2,1,8.5,Data Analyst,60.1
STU0171,Student_9189_171,IIT Hyderabad,B.Tech CSE,2027,7.5,76.6,55.4,28.4,87.9,59.4,59.8,62.7,0,1,1,5.8,Data Analyst,66.7
STU0172,Student_7825_172,IIT Delhi,B.Tech ECE,2027,7.0,47.3,30.5,59.2,49.4,20.0,67.2,43.9,6,1,1,3.8,Junior Developer,54.2
STU0173,Student_1333_173,VIT Vellore,B.Tech AI&ML,2025,6.7,85.8,51.0,84.3,80.2,62.8,74.2,75.4,0,0,0,0.0,Not Placed,76.1
STU0174,Student_2106_174,NIT Trichy,B.E CSE,2027,8.4,71.0,69.2,70.7,70.5,47.7,64.7,68.2,0,1,1,7.0,Technical Support,73.2
STU0175,Student_6546_175,BITS Pilani,B.Tech ME,2027,9.9,67.7,41.9,44.0,49.8,42.5,65.0,52.6,6,2,0,0.0,Not Placed,63.0
STU0176,Student_2033_176,DTU Delhi,B.Tech AI&ML,2025,6.2,75.7,70.8,58.4,84.9,51.5,69.6,70.2,0,1,1,5.3,Software Engineer,67.0
STU0177,Student_7524_177,Anna University,B.Tech AI&ML,2026,7.1,60.0,61.9,46.0,76.8,74.0,67.9,61.5,0,3,0,0.0,Not Placed,58.6
STU0178,Student_1783_178,BITS Pilani,BCA,2026,7.6,70.4,72.2,51.4,78.1,69.2,59.9,68.0,0,5,1,7.5,Junior Developer,66.1
STU0179,Student_6554_179,IIT Delhi,B.Tech AI&ML,2027,6.2,25.7,48.8,20.0,66.7,20.0,66.2,34.8,0,2,0,0.0,Not Placed,39.3
STU0180,Student_7955_180,IIT Bombay,B.Tech IT,2027,8.5,53.3,34.8,37.1,66.3,62.0,69.5,49.2,0,2,1,4.5,QA Engineer,61.7
STU0181,Student_6021_181,SRM Chennai,B.Tech IT,2025,8.3,88.5,64.6,29.7,76.0,63.0,67.6,67.5,6,1,1,7.1,Data Analyst,74.6
STU0182,Student_1939_182,IIT Bombay,B.Tech IT,2026,9.0,65.4,50.4,69.9,73.6,83.6,58.3,66.4,0,0,0,0.0,Not Placed,71.2
STU0183,Student_8179_183,IIT Madras,B.Tech ME,2025,8.4,72.6,70.2,55.7,67.9,43.4,60.0,65.1,0,0,1,6.5,Junior Developer,67.0
STU0184,Student_8371_184,NIT Trichy,BCA,2026,6.8,76.8,78.8,53.2,52.1,66.8,68.3,67.8,0,0,1,6.7,Data Analyst,71.4
STU0185,Student_2858_185,IIT Madras,B.Tech ME,2026,7.3,65.3,33.9,50.8,68.2,57.3,57.6,55.8,0,2,0,0.0,Not Placed,60.4
STU0186,Student_8311_186,IIT Kanpur,B.Sc Data Science,2027,8.4,57.5,66.2,27.3,73.4,57.2,47.2,55.6,0,3,1,4.3,QA Engineer,65.6
STU0187,Student_8292_187,IIT Bombay,BCA,2027,5.7,90.3,54.9,100.0,61.5,74.4,87.8,79.2,12,2,1,7.5,Data Analyst,74.3
STU0188,Student_3852_188,NSIT Delhi,BCA,2027,10.0,89.2,77.8,64.2,81.7,64.7,65.0,78.3,6,0,0,0.0,Not Placed,81.0
STU0189,Student_9094_189,IIT Madras,BCA,2027,7.3,55.9,49.6,50.8,71.3,62.5,58.0,56.6,6,0,1,6.2,QA Engineer,60.5
STU0190,Student_6067_190,VIT Vellore,B.Tech AI&ML,2027,6.6,27.7,20.0,20.0,92.7,29.7,66.4,34.6,0,0,0,0.0,Not Placed,39.3
STU0191,Student_6194_191,BITS Pilani,B.Tech ECE,2026,9.0,76.6,50.3,28.7,64.4,74.4,82.7,59.7,6,0,1,6.5,Full Stack Developer,67.1
STU0192,Student_3114_192,VIT Vellore,B.Tech CSE,2025,6.9,42.6,31.9,20.0,74.8,32.3,49.3,39.7,0,3,1,2.5,Junior Developer,46.0
STU0193,Student_9501_193,IIT Kharagpur,B.Tech ECE,2026,8.1,54.3,20.5,20.0,69.6,64.7,66.5,44.0,0,2,0,0.0,Not Placed,49.4
STU0194,Student_9740_194,IIT Bombay,B.Tech ME,2027,6.8,74.4,37.1,50.1,81.5,74.2,64.0,63.1,18,1,1,6.8,Junior Developer,69.6
STU0195,Student_1674_195,IIT Madras,B.Tech ECE,2025,6.4,48.5,30.5,35.7,83.7,29.1,67.2,45.7,0,0,0,0.0,Not Placed,54.1
STU0196,Student_7825_196,IIT Hyderabad,B.Tech CSE,2026,7.5,50.1,20.0,45.9,81.1,36.7,65.7,46.6,0,2,1,4.7,Technical Support,56.5
STU0197,Student_7653_197,IIT Kharagpur,B.Tech AI&ML,2025,5.6,54.4,50.0,20.0,74.4,27.3,64.3,46.9,0,2,1,3.5,Technical Support,51.4
STU0198,Student_6121_198,DTU Delhi,BCA,2027,5.6,88.3,50.8,38.4,73.0,84.4,62.4,68.1,0,0,1,6.8,Data Analyst,72.6
STU0199,Student_4960_199,SRM Chennai,B.Tech ECE,2026,8.0,78.9,57.9,40.7,57.6,64.1,43.1,62.4,12,1,1,6.0,Data Analyst,67.1
STU0200,Student_3616_200,NIT Trichy,BCA,2025,8.0,83.1,22.7,31.7,79.3,91.2,60.9,61.0,12,1,1,7.9,Data Analyst,69.6
STU0201,Student_2475_201,VIT Vellore,B.Tech AI&ML,2025,7.3,92.5,55.1,41.1,62.8,62.6,76.8,67.3,0,2,1,7.1,Data Analyst,68.1
STU0202,Student_8710_202,IIT Kharagpur,B.Tech CSE,2025,7.9,60.0,37.6,20.0,83.2,47.0,77.1,49.7,6,2,0,0.0,Not Placed,55.9
STU0203,Student_6995_203,IIT Madras,B.Tech IT,2025,7.9,50.0,28.6,50.7,71.7,22.7,62.4,46.4,0,1,1,4.6,QA Engineer,54.0
STU0204,Student_5582_204,IIT Hyderabad,B.Tech ECE,2025,9.7,86.6,53.9,75.0,71.0,79.5,65.0,74.7,0,1,1,9.9,ML Engineer,85.1
STU0205,Student_3363_205,IIT Kanpur,B.Tech IT,2027,6.7,85.6,54.9,44.1,55.7,73.6,69.0,65.5,0,0,1,8.1,Data Analyst,63.2
STU0206,Student_9446_206,IIT Delhi,BCA,2027,7.5,93.2,64.1,64.1,54.1,79.7,72.9,74.3,0,1,1,8.9,Data Analyst,74.5
STU0207,Student_9351_207,Anna University,B.Tech AI&ML,2027,8.9,100.0,78.7,65.9,72.9,75.8,69.3,82.4,6,5,1,8.5,ML Engineer,86.1
STU0208,Student_6040_208,NSIT Delhi,B.Tech CSE,2027,7.7,91.4,48.8,75.3,89.8,71.7,55.3,77.4,6,2,0,0.0,Not Placed,78.5
STU0209,Student_4728_209,DTU Delhi,B.Tech CSE,2027,9.1,64.5,30.2,29.6,82.6,58.2,60.3,52.7,0,2,1,7.2,Technical Support,61.3
STU0210,Student_1517_210,IIT Hyderabad,B.Tech ECE,2025,7.0,46.6,56.8,22.1,88.3,55.5,65.1,50.9,0,1,1,2.6,Junior Developer,49.5
STU0211,Student_8726_211,DTU Delhi,B.Tech CSE,2027,8.0,64.5,31.6,44.5,52.3,65.9,62.5,52.2,0,1,1,5.4,Junior Developer,55.4
STU0212,Student_3837_212,SRM Chennai,BCA,2027,7.8,59.8,50.7,27.3,83.1,31.7,75.7,52.2,6,2,0,0.0,Not Placed,56.7
STU0213,Student_5331_213,IIT Hyderabad,B.Tech AI&ML,2025,6.3,51.4,43.7,34.1,75.3,47.0,72.4,49.5,6,2,1,3.2,Technical Support,57.0
STU0214,Student_9011_214,NIT Trichy,B.Tech AI&ML,2026,8.0,60.2,52.2,70.3,68.0,36.4,69.2,59.4,6,0,0,0.0,Not Placed,64.2
STU0215,Student_9899_215,VIT Vellore,B.Tech IT,2026,4.9,81.9,49.3,47.5,75.0,67.8,66.8,66.1,0,0,0,0.0,Not Placed,68.8
STU0216,Student_2294_216,NIT Trichy,B.Tech AI&ML,2027,8.1,59.8,52.9,47.0,56.0,60.9,66.5,55.4,0,1,1,4.6,Junior Developer,58.5
STU0217,Student_5450_217,IIT Delhi,B.Tech ECE,2027,7.9,100.0,66.6,53.7,69.7,76.4,62.3,77.2,0,0,1,8.1,Full Stack Developer,82.2
STU0218,Student_2641_218,VIT Vellore,BCA,2027,6.2,43.6,44.8,57.0,68.4,32.9,70.1,49.2,0,5,0,0.0,Not Placed,50.9
STU0219,Student_3587_219,VIT Vellore,B.Tech AI&ML,2026,6.4,69.8,63.5,50.9,72.8,67.8,57.9,65.0,0,0,0,0.0,Not Placed,66.8
STU0220,Student_1969_220,NSIT Delhi,B.Tech ECE,2027,6.7,28.4,27.5,41.8,67.9,34.1,75.6,37.4,6,3,0,0.0,Not Placed,43.2
STU0221,Student_3868_221,VIT Vellore,B.Tech ME,2025,9.5,79.8,57.0,20.0,66.3,53.8,73.5,58.7,24,3,1,8.2,Full Stack Developer,73.0
STU0222,Student_1613_222,IIT Madras,B.Sc Data Science,2027,7.6,76.0,53.9,76.1,60.7,63.2,55.4,68.0,0,1,0,0.0,Not Placed,71.4
STU0223,Student_9901_223,Anna University,B.Tech AI&ML,2025,6.8,64.3,38.5,26.1,48.9,50.4,60.3,47.8,0,2,1,4.4,QA Engineer,57.0
STU0224,Student_5215_224,DTU Delhi,B.Tech ME,2025,7.6,35.8,20.5,20.0,74.8,44.8,52.5,36.3,0,2,0,0.0,Not Placed,46.6
STU0225,Student_3875_225,IIT Hyderabad,B.Tech IT,2026,7.3,78.4,58.1,33.5,65.2,53.2,70.2,60.9,24,1,1,7.5,Software Engineer,65.2
STU0226,Student_5064_226,IIT Madras,B.Sc Data Science,2026,9.8,63.8,34.0,20.0,43.0,32.0,65.8,42.8,24,1,0,0.0,Not Placed,53.3
STU0227,Student_1187_227,IIT Kharagpur,BCA,2027,5.6,82.9,50.8,52.4,94.2,77.1,60.8,71.5,0,1,1,6.5,Software Engineer,66.9
STU0228,Student_6095_228,DTU Delhi,B.Tech ECE,2027,4.9,50.6,32.3,20.0,68.0,41.4,56.6,42.5,24,1,1,3.4,QA Engineer,48.8
STU0229,Student_8454_229,DTU Delhi,BCA,2026,7.7,73.8,35.3,69.7,68.5,59.3,70.2,63.0,6,2,0,0.0,Not Placed,68.9
STU0230,Student_4578_230,NSIT Delhi,B.E CSE,2027,8.6,70.7,40.3,49.0,52.8,57.9,62.9,56.3,0,1,0,0.0,Not Placed,66.2
STU0231,Student_6927_231,IIT Bombay,B.Tech ECE,2025,7.3,27.4,20.0,20.0,72.4,20.0,59.6,30.4,0,1,0,0.0,Not Placed,41.9
STU0232,Student_3695_232,NIT Trichy,B.Tech AI&ML,2025,8.7,73.5,41.8,76.1,52.1,69.9,66.3,64.1,0,3,0,0.0,Not Placed,71.4
STU0233,Student_8298_233,NSIT Delhi,B.Tech CSE,2026,9.2,60.0,46.3,40.7,68.0,57.7,57.0,54.4,0,2,1,6.3,Junior Developer,58.8
STU0234,Student_1356_234,VIT Vellore,B.Sc Data Science,2025,9.1,31.8,37.7,39.3,53.6,20.5,54.0,36.6,0,1,0,0.0,Not Placed,49.5
STU0235,Student_2044_235,Anna University,B.Tech CSE,2025,7.1,80.6,76.1,73.5,61.6,62.0,55.3,73.6,6,2,1,6.5,Software Engineer,78.6
STU0236,Student_7887_236,NIT Trichy,B.Tech IT,2026,8.7,97.3,49.6,47.7,69.6,81.2,66.3,72.1,0,2,0,0.0,Not Placed,81.3
STU0237,Student_9835_237,IIT Delhi,BCA,2025,6.9,64.7,53.5,38.9,63.5,50.5,61.6,55.7,24,2,1,5.5,Junior Developer,56.0
STU0238,Student_1372_238,IIT Kharagpur,B.Tech AI&ML,2027,7.2,97.0,76.3,52.9,80.5,73.6,76.3,79.2,0,1,1,8.4,Software Engineer,81.7
STU0239,Student_5516_239,IIT Kanpur,B.Tech ECE,2025,7.4,74.0,28.2,24.1,52.1,60.9,84.3,50.3,0,0,1,7.4,QA Engineer,60.5
STU0240,Student_1550_240,SRM Chennai,B.Tech CSE,2025,8.3,75.0,25.5,35.2,58.2,52.6,59.9,52.4,6,2,1,6.4,Software Engineer,63.2
STU0241,Student_3295_241,Anna University,B.Sc Data Science,2025,5.1,80.0,39.9,52.3,100.0,52.9,53.2,66.7,0,1,0,0.0,Not Placed,68.0
STU0242,Student_6253_242,IIT Kanpur,B.Sc Data Science,2025,8.8,100.0,51.6,68.9,63.0,78.7,71.2,76.4,0,3,1,9.6,ML Engineer,85.9
STU0243,Student_3869_243,BITS Pilani,B.Tech IT,2027,7.8,74.4,68.3,46.4,74.6,54.8,65.3,65.6,18,2,0,0.0,Not Placed,68.9
STU0244,Student_9592_244,NIT Trichy,B.Tech IT,2026,8.2,57.6,46.0,34.0,86.9,45.5,63.3,53.7,0,0,1,6.1,Technical Support,56.2
STU0245,Student_3365_245,NSIT Delhi,B.Tech AI&ML,2025,6.4,51.9,27.4,55.9,38.0,79.2,68.8,48.4,0,0,0,0.0,Not Placed,52.5
STU0246,Student_4978_246,IIT Kharagpur,B.E CSE,2026,7.4,70.7,57.3,54.0,78.3,57.6,64.1,64.5,12,0,0,0.0,Not Placed,68.5
STU0247,Student_4120_247,IIT Madras,B.Sc Data Science,2026,7.3,87.7,70.3,20.0,79.8,72.5,64.2,68.0,12,1,1,9.0,Software Engineer,72.7
STU0248,Student_4555_248,SRM Chennai,B.E CSE,2026,8.8,84.0,47.2,57.7,55.4,50.6,68.1,63.8,0,0,0,0.0,Not Placed,68.7
STU0249,Student_2922_249,DTU Delhi,B.Tech AI&ML,2025,8.6,75.3,63.6,54.4,60.4,65.4,74.3,65.6,0,2,1,7.0,Software Engineer,72.6
STU0250,Student_7236_250,SRM Chennai,BCA,2026,8.9,79.2,60.7,66.8,69.6,52.8,61.6,68.9,12,2,1,7.9,Software Engineer,71.6
STU0251,Student_6246_251,IIT Kanpur,BCA,2026,6.7,62.1,31.6,31.7,41.6,52.2,57.3,45.9,0,0,0,0.0,Not Placed,50.9
STU0252,Student_5272_252,Anna University,B.Tech IT,2026,8.3,83.8,34.5,36.5,58.5,55.7,67.2,57.9,0,2,1,7.7,Software Engineer,62.0
STU0253,Student_6530_253,IIT Kharagpur,B.Tech AI&ML,2027,7.2,24.9,27.0,20.0,70.9,23.3,57.5,31.1,0,2,0,0.0,Not Placed,40.1
STU0254,Student_3773_254,IIT Delhi,B.Tech AI&ML,2025,4.0,68.7,75.1,63.5,73.1,49.0,64.3,67.6,0,2,1,4.8,Business Analyst,66.4
STU0255,Student_2217_255,BITS Pilani,B.Tech CSE,2025,8.1,75.1,68.5,94.7,75.9,54.0,57.4,75.7,0,2,0,0.0,Not Placed,75.8
STU0256,Student_1149_256,IIT Kanpur,B.Tech AI&ML,2026,6.7,56.8,31.9,36.8,57.7,58.9,62.6,48.2,18,3,0,0.0,Not Placed,48.4
STU0257,Student_8993_257,IIT Madras,B.Tech CSE,2027,7.1,68.1,60.0,25.3,60.1,50.8,53.0,55.0,0,0,1,5.9,Technical Support,60.0
STU0258,Student_9228_258,DTU Delhi,B.Tech IT,2025,6.9,82.5,61.7,53.0,82.8,64.3,68.3,70.7,6,0,1,6.1,Software Engineer,67.6
STU0259,Student_6807_259,IIT Kharagpur,B.Tech IT,2025,7.8,53.3,20.0,29.6,91.3,53.8,74.3,47.6,0,2,1,4.9,Junior Developer,53.0
STU0260,Student_2320_260,BITS Pilani,B.Tech CSE,2025,7.6,68.9,39.0,35.7,79.2,69.6,61.2,57.9,0,0,1,6.1,Junior Developer,61.7
STU0261,Student_9189_261,VIT Vellore,BCA,2027,7.5,77.0,32.3,20.0,61.7,47.0,60.1,51.4,12,3,0,0.0,Not Placed,63.5
STU0262,Student_4764_262,IIT Kanpur,B.Tech AI&ML,2026,7.0,94.0,70.7,61.8,79.3,61.6,72.7,77.5,0,0,1,9.7,Full Stack Developer,73.1
STU0263,Student_6152_263,IIT Madras,B.E CSE,2027,8.3,43.6,20.0,40.9,75.6,24.0,64.1,41.2,12,3,0,0.0,Not Placed,46.2
STU0264,Student_5903_264,IIT Delhi,B.E CSE,2027,6.1,97.9,55.0,70.2,65.1,85.5,65.1,77.6,0,2,1,9.5,Data Analyst,79.7
STU0265,Student_2284_265,Anna University,BCA,2025,7.5,45.0,42.6,20.0,66.6,24.0,48.5,40.7,6,5,1,2.5,Junior Developer,44.0
STU0266,Student_7499_266,NSIT Delhi,BCA,2025,10.0,80.7,56.2,43.7,70.3,71.1,67.6,65.9,0,0,0,0.0,Not Placed,75.5
STU0267,Student_7150_267,VIT Vellore,B.Tech ME,2027,8.4,79.4,62.1,48.0,80.1,70.6,61.7,68.9,6,2,1,8.5,Data Analyst,73.8
STU0268,Student_2344_268,IIT Kharagpur,B.Tech ME,2026,7.6,96.0,48.6,31.2,72.5,77.4,68.9,68.2,0,0,1,9.6,Data Analyst,74.7
STU0269,Student_6050_269,SRM Chennai,BCA,2026,7.2,94.8,42.3,42.0,68.5,56.1,75.4,65.9,0,1,1,8.4,Full Stack Developer,66.0
STU0270,Student_1430_270,IIT Bombay,BCA,2027,7.5,69.6,29.8,30.7,64.4,51.9,72.4,51.3,0,1,0,0.0,Not Placed,53.8
STU0271,Student_5781_271,VIT Vellore,B.Tech IT,2025,6.2,69.9,56.4,62.5,93.7,43.8,55.1,66.7,0,0,1,7.1,QA Engineer,68.3
STU0272,Student_7237_272,IIT Delhi,B.Tech ME,2026,7.2,74.3,66.8,43.2,65.2,61.3,74.6,63.9,0,0,1,5.2,Technical Support,64.6
STU0273,Student_2260_273,NIT Trichy,B.Sc Data Science,2025,5.6,68.7,78.4,41.3,67.1,50.7,73.1,63.1,0,1,1,5.5,Product Analyst,64.4
STU0274,Student_7483_274,NIT Trichy,B.Tech IT,2026,4.8,95.7,45.6,52.6,63.6,83.6,62.8,71.0,24,0,1,8.4,Full Stack Developer,68.3
STU0275,Student_6253_275,IIT Hyderabad,B.E CSE,2026,9.9,37.7,29.3,20.0,76.4,30.4,60.6,37.6,24,0,0,0.0,Not Placed,48.0
STU0276,Student_9044_276,IIT Hyderabad,B.E CSE,2026,9.7,61.2,53.6,20.0,55.7,54.6,71.8,50.0,0,0,0,0.0,Not Placed,59.3
STU0277,Student_4273_277,IIT Hyderabad,B.Tech ME,2027,7.1,65.0,26.7,49.9,83.2,46.6,63.5,55.2,0,2,1,6.2,Junior Developer,62.0
STU0278,Student_2133_278,NSIT Delhi,B.Tech IT,2027,7.0,63.7,76.1,33.8,64.6,43.2,66.9,58.3,0,2,0,0.0,Not Placed,61.2
STU0279,Student_7932_279,NSIT Delhi,B.Tech IT,2025,6.7,91.4,85.3,44.0,42.0,85.2,69.2,72.7,0,3,1,8.2,Full Stack Developer,72.9
STU0280,Student_7853_280,Anna University,B.Tech CSE,2026,5.1,82.9,39.8,62.9,70.2,54.8,68.4,65.6,0,3,0,0.0,Not Placed,66.4
STU0281,Student_2791_281,NSIT Delhi,B.E CSE,2027,7.6,76.7,83.3,20.0,94.3,62.6,54.5,67.9,24,2,1,7.3,Full Stack Developer,72.0
STU0282,Student_7547_282,NSIT Delhi,BCA,2026,7.3,83.4,56.5,77.3,48.2,66.6,63.5,69.8,0,1,1,6.7,Full Stack Developer,67.9
STU0283,Student_4621_283,SRM Chennai,BCA,2026,8.6,56.6,20.0,37.5,76.6,50.1,61.7,47.8,6,0,0,0.0,Not Placed,56.0
STU0284,Student_1402_284,SRM Chennai,B.Tech ECE,2026,8.3,88.9,35.5,59.1,62.4,70.1,64.9,66.4,0,3,0,0.0,Not Placed,71.1
STU0285,Student_3321_285,NIT Trichy,B.Sc Data Science,2026,6.7,65.7,29.7,20.0,80.2,38.8,68.6,48.8,0,2,1,5.4,Technical Support,53.7
STU0286,Student_8412_286,NIT Trichy,B.Tech ECE,2026,5.4,51.4,53.9,20.0,63.0,46.7,64.4,46.9,0,1,0,0.0,Not Placed,44.2
STU0287,Student_2791_287,BITS Pilani,B.Tech ME,2027,6.8,93.4,91.5,73.7,71.3,65.1,69.0,82.9,0,1,1,7.2,Full Stack Developer,78.4
STU0288,Student_7636_288,BITS Pilani,B.Tech ME,2025,8.0,93.0,74.9,28.8,85.8,62.4,67.2,72.4,12,1,1,7.4,Full Stack Developer,77.4
STU0289,Student_8037_289,VIT Vellore,B.Tech CSE,2027,9.9,100.0,79.1,56.7,78.0,90.7,78.9,82.9,0,2,1,11.1,Data Scientist,85.0
STU0290,Student_9796_290,IIT Delhi,BCA,2026,7.8,75.0,62.5,52.6,82.6,52.6,57.3,66.9,0,2,1,7.4,Data Analyst,66.9
STU0291,Student_7367_291,IIT Hyderabad,B.Tech IT,2027,8.0,80.6,63.3,78.5,69.9,72.5,60.6,74.3,12,2,1,7.4,Software Engineer,72.2
STU0292,Student_5873_292,IIT Hyderabad,B.Tech ECE,2027,8.3,82.0,53.0,47.9,47.2,61.3,72.9,62.1,0,0,1,7.3,Software Engineer,64.6
STU0293,Student_7364_293,VIT Vellore,B.Tech ME,2027,8.1,66.0,46.3,27.7,80.5,57.8,63.2,55.8,18,3,1,6.6,Junior Developer,60.7
STU0294,Student_3838_294,Anna University,B.Tech ME,2026,4.9,86.9,53.7,36.6,80.4,64.9,74.9,67.0,0,1,1,7.7,Full Stack Developer,63.3
STU0295,Student_1157_295,SRM Chennai,B.Tech ME,2025,8.3,37.7,44.6,27.3,64.5,31.9,55.6,40.4,0,1,0,0.0,Not Placed,51.8
STU0296,Student_9056_296,VIT Vellore,B.Tech AI&ML,2026,6.3,37.9,20.0,42.8,60.6,48.8,48.3,39.8,6,0,0,0.0,Not Placed,40.9
STU0297,Student_1535_297,IIT Kharagpur,B.E CSE,2027,6.2,89.7,60.5,44.0,72.4,77.8,80.9,70.9,0,2,0,0.0,Not Placed,68.9
STU0298,Student_9115_298,Anna University,B.Tech ECE,2027,7.1,38.5,20.7,27.8,55.5,20.0,61.0,33.5,12,1,0,0.0,Not Placed,37.6
STU0299,Student_1681_299,NSIT Delhi,B.Tech AI&ML,2027,7.5,49.8,31.4,20.0,83.4,52.3,48.2,45.4,6,0,1,4.9,Junior Developer,48.9
STU0300,Student_1528_300,SRM Chennai,B.Sc Data Science,2026,5.7,52.0,35.1,20.0,56.2,29.6,62.4,40.6,6,0,1,4.6,QA Engineer,48.6
STU0301,Student_6744_301,DTU Delhi,B.Tech IT,2025,6.6,68.5,39.8,36.2,95.1,70.9,64.2,60.5,12,2,0,0.0,Not Placed,63.6
STU0302,Student_6747_302,Anna University,B.Sc Data Science,2027,8.5,42.0,41.7,52.9,53.2,22.6,68.0,43.9,0,5,1,4.6,Technical Support,52.3
STU0303,Student_9428_303,BITS Pilani,B.Tech ECE,2025,8.2,71.8,56.1,20.0,85.7,71.5,63.8,60.4,18,5,0,0.0,Not Placed,70.5
STU0304,Student_3078_304,DTU Delhi,B.Tech ME,2025,5.7,75.3,61.3,44.1,86.9,56.2,62.7,66.1,0,0,1,5.1,Full Stack Developer,61.7
STU0305,Student_5402_305,BITS Pilani,B.Tech IT,2026,7.5,61.5,46.4,30.3,68.0,59.1,52.0,53.0,12,0,0,0.0,Not Placed,57.8
STU0306,Student_9447_306,DTU Delhi,B.Sc Data Science,2027,9.6,92.6,45.5,68.0,62.5,77.3,67.4,72.2,0,3,1,10.9,ML Engineer,83.4
STU0307,Student_2526_307,DTU Delhi,B.Tech AI&ML,2027,6.6,51.2,22.1,20.0,69.0,32.4,72.9,39.9,0,5,1,2.6,Junior Developer,47.9
STU0308,Student_4470_308,SRM Chennai,B.Sc Data Science,2026,6.8,69.8,56.3,50.4,71.1,64.7,60.3,62.9,12,2,1,6.1,Junior Developer,67.9
STU0309,Student_1793_309,IIT Madras,B.Tech ECE,2027,8.5,82.7,46.5,50.3,80.2,63.7,85.4,66.7,0,0,1,6.9,Software Engineer,74.8
STU0310,Student_8009_310,IIT Kanpur,B.Tech ME,2027,6.6,37.4,30.7,35.4,66.5,47.3,59.3,41.0,12,0,0,0.0,Not Placed,43.7
STU0311,Student_6905_311,IIT Kharagpur,B.Tech ECE,2026,6.8,99.4,99.5,45.8,61.8,89.8,67.4,82.1,0,2,1,7.5,Full Stack Developer,82.7
STU0312,Student_4836_312,VIT Vellore,B.Tech ECE,2027,7.5,26.6,20.0,20.0,62.6,38.6,58.4,30.6,0,2,1,2.5,Junior Developer,35.0
STU0313,Student_1152_313,IIT Madras,BCA,2025,7.2,59.4,53.4,41.8,78.6,59.1,59.4,57.5,0,0,1,3.9,QA Engineer,65.5
STU0314,Student_2678_314,IIT Bombay,BCA,2026,6.2,48.5,78.2,51.5,49.7,22.9,69.0,52.7,6,2,1,4.3,Business Analyst,57.9
STU0315,Student_2120_315,Anna University,B.Tech CSE,2027,8.2,59.9,40.0,41.8,71.3,21.3,56.9,50.2,6,3,1,6.3,Junior Developer,59.0
STU0316,Student_8248_316,IIT Kanpur,B.Tech ECE,2025,7.7,100.0,75.5,54.4,83.8,85.8,75.0,82.1,24,1,1,10.0,Data Analyst,79.3
STU0317,Student_3290_317,IIT Kanpur,B.Sc Data Science,2027,10.0,42.4,36.8,20.0,78.3,22.9,57.4,40.2,6,2,0,0.0,Not Placed,48.2
STU0318,Student_1439_318,BITS Pilani,B.Sc Data Science,2025,8.7,83.4,39.7,51.0,59.4,51.6,62.4,61.4,6,2,1,8.9,Data Analyst,68.9
STU0319,Student_4921_319,SRM Chennai,B.Tech IT,2025,10.0,73.7,30.9,34.0,85.3,84.0,46.6,60.0,24,3,1,6.6,QA Engineer,66.8
STU0320,Student_3162_320,VIT Vellore,B.Tech IT,2026,9.7,72.8,37.9,53.3,30.5,58.3,70.8,54.1,0,0,1,7.5,QA Engineer,65.0
STU0321,Student_5295_321,IIT Kanpur,B.Tech CSE,2025,6.3,66.7,32.8,44.6,56.6,48.5,62.9,52.2,0,1,1,4.7,Junior Developer,60.3
STU0322,Student_7590_322,IIT Bombay,B.Tech ME,2026,8.5,60.3,42.8,20.0,65.5,47.6,67.8,48.2,0,1,1,7.0,QA Engineer,52.6
STU0323,Student_2083_323,IIT Kharagpur,B.Tech IT,2027,9.3,84.9,63.7,82.6,75.6,72.6,75.6,77.6,0,2,1,7.9,Data Analyst,85.9
STU0324,Student_1901_324,IIT Kharagpur,B.Tech ME,2025,8.8,52.5,20.0,27.8,58.0,41.2,64.0,40.8,24,1,1,3.7,Technical Support,46.5
